id,trial,x,y,z,zmax,kernel,scenario,horizon,round,chosen,overall,Horizon
63,31,2,0,58.0037440904,0.51,Rough,Avg. Reward Condition,40,5,27,501,Long
63,32,3,0,1.254184827,0.51,Rough,Avg. Reward Condition,40,5,75,501,Long
63,33,5,1,38.6890479154,0.51,Rough,Avg. Reward Condition,40,5,55,501,Long
63,34,9,1,49.5835644833,0.51,Rough,Avg. Reward Condition,40,5,21,501,Long
63,35,9,2,31.2786150347,0.51,Rough,Avg. Reward Condition,40,5,18,501,Long
63,36,9,3,6.1554694163,0.51,Rough,Avg. Reward Condition,40,5,18,501,Long
63,37,6,3,20.2544962767,0.51,Rough,Avg. Reward Condition,40,5,38,501,Long
63,38,5,3,14.4116653484,0.51,Rough,Avg. Reward Condition,40,5,16,501,Long
63,39,9,7,82.1507669314,0.51,Rough,Avg. Reward Condition,40,5,15,501,Long
63,40,9,6,72.6451286931,0.51,Rough,Avg. Reward Condition,40,5,4,501,Long
63,41,10,6,87.8690421256,0.51,Rough,Avg. Reward Condition,40,5,17,501,Long
63,1,8,5,42.0096919099,-0.02,Rough,Avg. Reward Condition,20,6,99,502,Short
63,2,9,7,41.320546879,-0.02,Rough,Avg. Reward Condition,20,6,49,502,Short
63,3,10,7,43.8260552443,0.37,Rough,Avg. Reward Condition,20,6,73,502,Short
63,4,1,3,55.7844556266,0.37,Rough,Avg. Reward Condition,20,6,43,502,Short
63,5,2,3,100,0.46,Rough,Avg. Reward Condition,20,6,84,502,Short
63,6,0,3,50.2820074972,0.46,Rough,Avg. Reward Condition,20,6,74,502,Short
63,7,2,0,38.9511021227,0.46,Rough,Avg. Reward Condition,20,6,85,502,Short
63,8,3,0,32.200389024,0.46,Rough,Avg. Reward Condition,20,6,83,502,Short
63,9,2,0,38.9511021227,0.46,Rough,Avg. Reward Condition,20,6,72,502,Short
63,10,2,0,38.9511021227,0.46,Rough,Avg. Reward Condition,20,6,62,502,Short
63,11,2,1,47.2554577887,0.46,Rough,Avg. Reward Condition,20,6,95,502,Short
63,12,0,2,68.7680082178,0.46,Rough,Avg. Reward Condition,20,6,95,502,Short
63,13,9,2,45.2192972309,0.46,Rough,Avg. Reward Condition,20,6,106,502,Short
63,14,9,1,41.1826185307,0.46,Rough,Avg. Reward Condition,20,6,117,502,Short
63,15,1,1,27.8495528716,0.46,Rough,Avg. Reward Condition,20,6,117,502,Short
63,16,6,1,59.0938949398,0.46,Rough,Avg. Reward Condition,20,6,118,502,Short
63,17,4,6,46.5482672237,0.46,Rough,Avg. Reward Condition,20,6,119,502,Short
63,18,4,7,40.2484782792,0.46,Rough,Avg. Reward Condition,20,6,120,502,Short
63,19,4,5,26.1313491178,0.46,Rough,Avg. Reward Condition,20,6,120,502,Short
63,20,3,5,55.1289621064,0.46,Rough,Avg. Reward Condition,20,6,121,502,Short
63,21,7,2,56.4176187347,0.46,Rough,Avg. Reward Condition,20,6,108,502,Short
63,1,3,4,56.8504124991,-0.21,Rough,Avg. Reward Condition,40,7,16,503,Long
63,2,4,4,52.2441638701,-0.07,Rough,Avg. Reward Condition,40,7,36,503,Long
63,3,2,3,53.5961483473,0.13,Rough,Avg. Reward Condition,40,7,80,503,Long
63,4,2,2,100,0.13,Rough,Avg. Reward Condition,40,7,93,503,Long
63,5,2,1,70.0239835785,0.17,Rough,Avg. Reward Condition,40,7,81,503,Long
63,6,0,7,18.2389240639,0.17,Rough,Avg. Reward Condition,40,7,92,503,Long
63,7,7,7,26.6472142919,0.17,Rough,Avg. Reward Condition,40,7,79,503,Long
63,8,7,8,41.2424197529,0.17,Rough,Avg. Reward Condition,40,7,79,503,Long
63,9,10,4,53.5685725301,0.17,Rough,Avg. Reward Condition,40,7,82,503,Long
63,10,10,3,47.7289893693,0.17,Rough,Avg. Reward Condition,40,7,82,503,Long
63,11,10,2,47.0470762762,0.17,Rough,Avg. Reward Condition,40,7,83,503,Long
63,12,2,9,54.5359599884,0.17,Rough,Avg. Reward Condition,40,7,83,503,Long
63,13,0,10,44.777490387,0.17,Rough,Avg. Reward Condition,40,7,71,503,Long
63,14,0,9,63.7273848369,0.22,Rough,Avg. Reward Condition,40,7,70,503,Long
63,15,1,9,58.9073420652,0.22,Rough,Avg. Reward Condition,40,7,69,503,Long
63,16,1,8,43.9523199497,0.22,Rough,Avg. Reward Condition,40,7,58,503,Long
63,17,3,1,75.1442624366,0.22,Rough,Avg. Reward Condition,40,7,59,503,Long
63,18,3,0,28.4426180183,0.22,Rough,Avg. Reward Condition,40,7,68,503,Long
63,19,2,0,34.0203157023,0.22,Rough,Avg. Reward Condition,40,7,59,503,Long
63,20,1,0,52.4795285472,0.22,Rough,Avg. Reward Condition,40,7,49,503,Long
63,21,0,0,58.6812427636,0.22,Rough,Avg. Reward Condition,40,7,60,503,Long
63,22,1,6,8.9419651963,0.22,Rough,Avg. Reward Condition,40,7,60,503,Long
63,23,7,0,42.9589109345,0.22,Rough,Avg. Reward Condition,40,7,37,503,Long
63,24,6,0,37.7168186976,0.22,Rough,Avg. Reward Condition,40,7,48,503,Long
63,25,8,4,38.081227792,0.22,Rough,Avg. Reward Condition,40,7,38,503,Long
63,26,8,3,32.177472657,0.22,Rough,Avg. Reward Condition,40,7,47,503,Long
63,27,8,2,23.7481836426,0.22,Rough,Avg. Reward Condition,40,7,47,503,Long
63,28,7,3,0,0.22,Rough,Avg. Reward Condition,40,7,26,503,Long
63,29,0,7,18.2389240639,0.22,Rough,Avg. Reward Condition,40,7,26,503,Long
63,30,7,3,0,0.22,Rough,Avg. Reward Condition,40,7,25,503,Long
63,31,7,2,4.8970130173,0.22,Rough,Avg. Reward Condition,40,7,27,503,Long
63,32,5,7,60.8656482156,0.22,Rough,Avg. Reward Condition,40,7,23,503,Long
63,33,4,7,47.8263633973,0.22,Rough,Avg. Reward Condition,40,7,35,503,Long
63,34,2,10,25.2569128062,0.22,Rough,Avg. Reward Condition,40,7,46,503,Long
63,35,3,8,43.8095174158,0.22,Rough,Avg. Reward Condition,40,7,57,503,Long
63,36,3,6,31.777494387,0.22,Rough,Avg. Reward Condition,40,7,57,503,Long
63,37,0,10,44.777490387,0.22,Rough,Avg. Reward Condition,40,7,68,503,Long
63,38,1,10,30.557770577,0.22,Rough,Avg. Reward Condition,40,7,91,503,Long
63,39,6,4,24.0248838437,0.22,Rough,Avg. Reward Condition,40,7,90,503,Long
63,40,6,4,24.0248838437,0.22,Rough,Avg. Reward Condition,40,7,63,503,Long
63,41,5,4,37.8791272787,0.22,Rough,Avg. Reward Condition,40,7,50,503,Long
63,1,4,7,31.2245968865,-0.15,Rough,Avg. Reward Condition,20,8,21,504,Short
63,2,9,4,66.4162368396,-0.02,Rough,Avg. Reward Condition,20,8,59,504,Short
63,3,10,3,28.0037204766,-0.02,Rough,Avg. Reward Condition,20,8,84,504,Short
63,4,9,3,52.5751779694,-0.02,Rough,Avg. Reward Condition,20,8,62,504,Short
63,5,9,2,54.6848187444,-0.02,Rough,Avg. Reward Condition,20,8,28,504,Short
63,6,9,1,31.5526478854,-0.02,Rough,Avg. Reward Condition,20,8,48,504,Short
63,7,8,2,56.8753633027,-0.02,Rough,Avg. Reward Condition,20,8,49,504,Short
63,8,8,1,48.5054292481,0.03,Rough,Avg. Reward Condition,20,8,37,504,Short
63,9,8,3,37.2279744875,0.03,Rough,Avg. Reward Condition,20,8,58,504,Short
63,10,7,3,18.1076390436,0.03,Rough,Avg. Reward Condition,20,8,36,504,Short
63,11,5,8,61.7105758678,0.26,Rough,Avg. Reward Condition,20,8,26,504,Short
63,12,4,8,60.4776805465,0.26,Rough,Avg. Reward Condition,20,8,15,504,Short
63,13,4,10,47.1833228393,0.33,Rough,Avg. Reward Condition,20,8,4,504,Short
63,14,9,8,100,0.33,Rough,Avg. Reward Condition,20,8,5,504,Short
63,15,9,9,56.1300557047,0.33,Rough,Avg. Reward Condition,20,8,16,504,Short
63,16,9,8,100,0.34,Rough,Avg. Reward Condition,20,8,6,504,Short
63,17,9,8,100,0.34,Rough,Avg. Reward Condition,20,8,7,504,Short
63,18,10,8,84.8321481843,0.34,Rough,Avg. Reward Condition,20,8,8,504,Short
63,19,1,4,24.6705634918,0.34,Rough,Avg. Reward Condition,20,8,9,504,Short
63,20,0,4,52.8064485465,0.34,Rough,Avg. Reward Condition,20,8,9,504,Short
63,21,0,3,20.3156192085,0.34,Rough,Avg. Reward Condition,20,8,10,504,Short
64,1,8,9,49.0885670492,0.14,Smooth,Avg. Reward Condition,40,1,119,505,Long
64,2,5,7,40.6549349789,0.31,Smooth,Avg. Reward Condition,40,1,108,505,Long
64,3,2,0,68.5922918789,0.49,Smooth,Avg. Reward Condition,40,1,97,505,Long
64,4,3,0,63.3554027374,0.49,Smooth,Avg. Reward Condition,40,1,86,505,Long
64,5,7,0,94.4174730147,0.49,Smooth,Avg. Reward Condition,40,1,75,505,Long
64,6,8,1,68.8502438954,0.49,Smooth,Avg. Reward Condition,40,1,96,505,Long
64,7,7,3,29.6760895076,0.49,Smooth,Avg. Reward Condition,40,1,85,505,Long
64,8,7,10,34.0754913037,0.49,Smooth,Avg. Reward Condition,40,1,87,505,Long
64,9,5,2,26.5214537157,0.49,Smooth,Avg. Reward Condition,40,1,98,505,Long
64,10,4,4,24.808201554,0.49,Smooth,Avg. Reward Condition,40,1,88,505,Long
64,11,9,4,38.9053928738,0.49,Smooth,Avg. Reward Condition,40,1,99,505,Long
64,12,1,6,54.3370472689,0.49,Smooth,Avg. Reward Condition,40,1,109,505,Long
64,13,4,0,55.5674013626,0.49,Smooth,Avg. Reward Condition,40,1,84,505,Long
64,14,5,10,51.4215648628,0.49,Smooth,Avg. Reward Condition,40,1,95,505,Long
64,15,2,4,50.1349691465,0.49,Smooth,Avg. Reward Condition,40,1,76,505,Long
64,16,0,4,74.8791108715,0.49,Smooth,Avg. Reward Condition,40,1,77,505,Long
64,17,0,5,85.1317086338,0.49,Smooth,Avg. Reward Condition,40,1,66,505,Long
64,18,0,5,85.1317086338,0.49,Smooth,Avg. Reward Condition,40,1,65,505,Long
64,19,0,6,46.0544782889,0.49,Smooth,Avg. Reward Condition,40,1,107,505,Long
64,20,0,5,85.1317086338,0.49,Smooth,Avg. Reward Condition,40,1,118,505,Long
64,21,1,5,100,0.49,Smooth,Avg. Reward Condition,40,1,110,505,Long
64,22,1,5,100,0.49,Smooth,Avg. Reward Condition,40,1,121,505,Long
64,23,1,5,100,0.49,Smooth,Avg. Reward Condition,40,1,120,505,Long
64,24,1,5,100,0.49,Smooth,Avg. Reward Condition,40,1,106,505,Long
64,25,0,5,85.1317086338,0.49,Smooth,Avg. Reward Condition,40,1,106,505,Long
64,26,1,5,100,0.49,Smooth,Avg. Reward Condition,40,1,94,505,Long
64,27,1,4,80.1452331951,0.49,Smooth,Avg. Reward Condition,40,1,105,505,Long
64,28,1,5,100,0.49,Smooth,Avg. Reward Condition,40,1,98,505,Long
64,29,0,5,85.1317086338,0.49,Smooth,Avg. Reward Condition,40,1,97,505,Long
64,30,0,5,85.1317086338,0.49,Smooth,Avg. Reward Condition,40,1,86,505,Long
64,31,1,5,100,0.5,Smooth,Avg. Reward Condition,40,1,87,505,Long
64,32,1,5,100,0.5,Smooth,Avg. Reward Condition,40,1,97,505,Long
64,33,1,5,100,0.5,Smooth,Avg. Reward Condition,40,1,86,505,Long
64,34,1,5,100,0.5,Smooth,Avg. Reward Condition,40,1,87,505,Long
64,35,1,5,100,0.5,Smooth,Avg. Reward Condition,40,1,98,505,Long
64,36,1,5,100,0.5,Smooth,Avg. Reward Condition,40,1,97,505,Long
64,37,1,5,100,0.5,Smooth,Avg. Reward Condition,40,1,97,505,Long
64,38,1,5,100,0.5,Smooth,Avg. Reward Condition,40,1,86,505,Long
64,39,2,5,39.098463794,0.51,Smooth,Avg. Reward Condition,40,1,87,505,Long
64,40,1,5,100,0.51,Smooth,Avg. Reward Condition,40,1,98,505,Long
64,41,1,5,100,0.51,Smooth,Avg. Reward Condition,40,1,97,505,Long
64,1,0,2,9.4548717211,0.33,Smooth,Avg. Reward Condition,20,2,1,506,Short
64,2,6,1,64.0621686856,0.38,Smooth,Avg. Reward Condition,20,2,2,506,Short
64,3,6,0,32.1906110791,0.44,Smooth,Avg. Reward Condition,20,2,13,506,Short
64,4,7,8,45.6964711782,0.45,Smooth,Avg. Reward Condition,20,2,12,506,Short
64,5,7,8,45.6964711782,0.45,Smooth,Avg. Reward Condition,20,2,24,506,Short
64,6,5,7,95.4475396391,0.45,Smooth,Avg. Reward Condition,20,2,14,506,Short
64,7,4,7,71.8109228805,0.45,Smooth,Avg. Reward Condition,20,2,25,506,Short
64,8,4,7,71.8109228805,0.45,Smooth,Avg. Reward Condition,20,2,3,506,Short
64,9,4,6,68.9050868774,0.45,Smooth,Avg. Reward Condition,20,2,13,506,Short
64,10,5,6,100,0.45,Smooth,Avg. Reward Condition,20,2,12,506,Short
64,11,6,6,97.0143306966,0.45,Smooth,Avg. Reward Condition,20,2,23,506,Short
64,12,6,6,97.0143306966,0.45,Smooth,Avg. Reward Condition,20,2,12,506,Short
64,13,6,6,97.0143306966,0.45,Smooth,Avg. Reward Condition,20,2,13,506,Short
64,14,6,6,97.0143306966,0.45,Smooth,Avg. Reward Condition,20,2,12,506,Short
64,15,4,9,46.7098213603,0.45,Smooth,Avg. Reward Condition,20,2,13,506,Short
64,16,6,9,44.723553138,0.45,Smooth,Avg. Reward Condition,20,2,12,506,Short
64,17,3,1,68.4386100252,0.45,Smooth,Avg. Reward Condition,20,2,13,506,Short
64,18,5,2,65.4096686255,0.45,Smooth,Avg. Reward Condition,20,2,12,506,Short
64,19,2,3,54.2459554545,0.45,Smooth,Avg. Reward Condition,20,2,13,506,Short
64,20,7,10,34.4221840865,0.45,Smooth,Avg. Reward Condition,20,2,12,506,Short
64,21,6,8,66.3262990779,0.45,Smooth,Avg. Reward Condition,20,2,13,506,Short
64,1,7,5,65.2858713746,0.28,Smooth,Avg. Reward Condition,40,3,57,507,Long
64,2,7,6,53.9752952053,0.28,Smooth,Avg. Reward Condition,40,3,46,507,Long
64,3,8,5,82.115448114,0.36,Smooth,Avg. Reward Condition,40,3,47,507,Long
64,4,9,5,74.2282844948,0.36,Smooth,Avg. Reward Condition,40,3,69,507,Long
64,5,9,4,34.0962732882,0.36,Smooth,Avg. Reward Condition,40,3,79,507,Long
64,6,7,1,46.9542697073,0.36,Smooth,Avg. Reward Condition,40,3,56,507,Long
64,7,4,5,25.2003501998,0.36,Smooth,Avg. Reward Condition,40,3,48,507,Long
64,8,4,8,47.2350737016,0.36,Smooth,Avg. Reward Condition,40,3,60,507,Long
64,9,2,5,29.9250214427,0.36,Smooth,Avg. Reward Condition,40,3,59,507,Long
64,10,0,8,30.1239554589,0.36,Smooth,Avg. Reward Condition,40,3,58,507,Long
64,11,0,8,30.1239554589,0.38,Smooth,Avg. Reward Condition,40,3,36,507,Long
64,12,5,7,38.2641941862,0.38,Smooth,Avg. Reward Condition,40,3,26,507,Long
64,13,7,10,82.2172279121,0.38,Smooth,Avg. Reward Condition,40,3,25,507,Long
64,14,6,10,52.4204868483,0.38,Smooth,Avg. Reward Condition,40,3,35,507,Long
64,15,7,10,82.2172279121,0.38,Smooth,Avg. Reward Condition,40,3,24,507,Long
64,16,7,9,45.2247389588,0.38,Smooth,Avg. Reward Condition,40,3,81,507,Long
64,17,7,10,82.2172279121,0.38,Smooth,Avg. Reward Condition,40,3,80,507,Long
64,18,4,1,7.5221693315,0.39,Smooth,Avg. Reward Condition,40,3,36,507,Long
64,19,5,9,16.8148223768,0.39,Smooth,Avg. Reward Condition,40,3,25,507,Long
64,20,3,9,100,0.39,Smooth,Avg. Reward Condition,40,3,24,507,Long
64,21,2,9,94.3317374886,0.39,Smooth,Avg. Reward Condition,40,3,25,507,Long
64,22,2,9,94.3317374886,0.39,Smooth,Avg. Reward Condition,40,3,36,507,Long
64,23,3,9,100,0.39,Smooth,Avg. Reward Condition,40,3,25,507,Long
64,24,2,9,94.3317374886,0.39,Smooth,Avg. Reward Condition,40,3,24,507,Long
64,25,2,9,94.3317374886,0.39,Smooth,Avg. Reward Condition,40,3,25,507,Long
64,26,3,9,100,0.4,Smooth,Avg. Reward Condition,40,3,36,507,Long
64,27,3,10,55.7632671935,0.4,Smooth,Avg. Reward Condition,40,3,25,507,Long
64,28,3,9,100,0.4,Smooth,Avg. Reward Condition,40,3,24,507,Long
64,29,3,8,78.6066779804,0.4,Smooth,Avg. Reward Condition,40,3,36,507,Long
64,30,2,8,88.5776069712,0.4,Smooth,Avg. Reward Condition,40,3,25,507,Long
64,31,0,10,20.5241810833,0.4,Smooth,Avg. Reward Condition,40,3,13,507,Long
64,32,10,10,30.2622000163,0.4,Smooth,Avg. Reward Condition,40,3,14,507,Long
64,33,7,10,82.2172279121,0.41,Smooth,Avg. Reward Condition,40,3,13,507,Long
64,34,7,10,82.2172279121,0.41,Smooth,Avg. Reward Condition,40,3,2,507,Long
64,35,8,10,50.0631766899,0.41,Smooth,Avg. Reward Condition,40,3,12,507,Long
64,36,7,10,82.2172279121,0.41,Smooth,Avg. Reward Condition,40,3,13,507,Long
64,37,7,10,82.2172279121,0.41,Smooth,Avg. Reward Condition,40,3,24,507,Long
64,38,9,7,24.6631121599,0.41,Smooth,Avg. Reward Condition,40,3,13,507,Long
64,39,8,6,74.3893540287,0.41,Smooth,Avg. Reward Condition,40,3,12,507,Long
64,40,8,5,82.115448114,0.43,Smooth,Avg. Reward Condition,40,3,13,507,Long
64,41,8,7,27.4177147481,0.43,Smooth,Avg. Reward Condition,40,3,12,507,Long
64,1,1,2,51.3385212336,-0.13,Smooth,Avg. Reward Condition,20,4,78,508,Short
64,2,0,4,61.73967183,0.22,Smooth,Avg. Reward Condition,20,4,69,508,Short
64,3,8,8,0,0.22,Smooth,Avg. Reward Condition,20,4,59,508,Short
64,4,8,9,24.6189505791,0.29,Smooth,Avg. Reward Condition,20,4,70,508,Short
64,5,6,0,57.0675719464,0.35,Smooth,Avg. Reward Condition,20,4,81,508,Short
64,6,9,3,83.032306583,0.35,Smooth,Avg. Reward Condition,20,4,71,508,Short
64,7,10,3,75.713599819,0.37,Smooth,Avg. Reward Condition,20,4,82,508,Short
64,8,4,9,45.6417969596,0.37,Smooth,Avg. Reward Condition,20,4,93,508,Short
64,9,9,3,83.032306583,0.37,Smooth,Avg. Reward Condition,20,4,92,508,Short
64,10,9,2,75.3584348689,0.37,Smooth,Avg. Reward Condition,20,4,83,508,Short
64,11,8,3,54.3441668024,0.37,Smooth,Avg. Reward Condition,20,4,72,508,Short
64,12,8,1,44.4324036526,0.37,Smooth,Avg. Reward Condition,20,4,72,508,Short
64,13,7,0,41.9382069241,0.37,Smooth,Avg. Reward Condition,20,4,80,508,Short
64,14,4,1,24.2436731621,0.37,Smooth,Avg. Reward Condition,20,4,80,508,Short
64,15,9,8,27.0558212429,0.37,Smooth,Avg. Reward Condition,20,4,80,508,Short
64,16,2,4,66.8505188208,0.37,Smooth,Avg. Reward Condition,20,4,81,508,Short
64,17,3,4,81.3649995175,0.38,Smooth,Avg. Reward Condition,20,4,82,508,Short
64,18,4,4,51.2326654593,0.38,Smooth,Avg. Reward Condition,20,4,81,508,Short
64,19,9,6,36.3129176389,0.4,Smooth,Avg. Reward Condition,20,4,82,508,Short
64,20,8,4,60.221152642,0.4,Smooth,Avg. Reward Condition,20,4,81,508,Short
64,21,9,4,91.0101706018,0.4,Smooth,Avg. Reward Condition,20,4,82,508,Short
64,1,8,2,58.6698020984,0.31,Smooth,Avg. Reward Condition,40,5,41,509,Long
64,2,7,2,75.476786117,0.31,Smooth,Avg. Reward Condition,40,5,52,509,Long
64,3,7,1,68.444545199,0.38,Smooth,Avg. Reward Condition,40,5,30,509,Long
64,4,8,7,41.2249363226,0.44,Smooth,Avg. Reward Condition,40,5,19,509,Long
64,5,10,4,60.9323536428,0.46,Smooth,Avg. Reward Condition,40,5,8,509,Long
64,6,8,7,41.2249363226,0.48,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,7,10,7,52.8033208286,0.49,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,8,6,8,0,0.49,Smooth,Avg. Reward Condition,40,5,6,509,Long
64,9,8,3,41.042206984,0.5,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,10,6,2,61.2748558274,0.5,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,11,5,2,42.0898431676,0.5,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,12,7,1,68.444545199,0.5,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,13,7,0,58.3371739611,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,14,0,3,53.5211844118,0.51,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,15,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,16,4,5,82.6609311487,0.51,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,17,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,18,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,19,3,4,81.7432518786,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,20,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,21,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,22,3,6,61.6521718993,0.51,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,23,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,24,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,25,4,5,82.6609311487,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,26,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,27,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,28,2,5,96.5712701527,0.51,Smooth,Avg. Reward Condition,40,5,29,509,Long
64,29,1,5,55.0007890273,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,30,2,5,96.5712701527,0.51,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,31,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,32,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,33,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,34,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,35,3,4,81.7432518786,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,36,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,37,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,38,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,18,509,Long
64,39,2,5,96.5712701527,0.51,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,40,4,5,82.6609311487,0.51,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,41,3,5,100,0.51,Smooth,Avg. Reward Condition,40,5,7,509,Long
64,1,7,0,60.7510737907,0.48,Smooth,Avg. Reward Condition,20,6,37,510,Short
64,2,8,0,48.9039411317,0.48,Smooth,Avg. Reward Condition,20,6,26,510,Short
64,3,9,0,39.4161310998,0.48,Smooth,Avg. Reward Condition,20,6,36,510,Short
64,4,4,5,25.2003501998,0.48,Smooth,Avg. Reward Condition,20,6,25,510,Short
64,5,2,5,29.9250214427,0.51,Smooth,Avg. Reward Condition,20,6,15,510,Short
64,6,4,6,42.8559326282,0.51,Smooth,Avg. Reward Condition,20,6,27,510,Short
64,7,7,3,50.3085292278,0.51,Smooth,Avg. Reward Condition,20,6,16,510,Short
64,8,6,3,48.6990356479,0.51,Smooth,Avg. Reward Condition,20,6,4,510,Short
64,9,5,3,32.4134397154,0.51,Smooth,Avg. Reward Condition,20,6,48,510,Short
64,10,3,2,43.1868314152,0.52,Smooth,Avg. Reward Condition,20,6,15,510,Short
64,11,3,3,64.0855788301,0.52,Smooth,Avg. Reward Condition,20,6,15,510,Short
64,12,2,3,39.2617782531,0.52,Smooth,Avg. Reward Condition,20,6,15,510,Short
64,13,5,2,15.5993196852,0.52,Smooth,Avg. Reward Condition,20,6,15,510,Short
64,14,3,8,78.6066779804,0.52,Smooth,Avg. Reward Condition,20,6,15,510,Short
64,15,4,8,47.2350737016,0.52,Smooth,Avg. Reward Condition,20,6,14,510,Short
64,16,3,9,100,0.52,Smooth,Avg. Reward Condition,20,6,15,510,Short
64,17,4,9,50.5750945891,0.52,Smooth,Avg. Reward Condition,20,6,15,510,Short
64,18,3,9,100,0.52,Smooth,Avg. Reward Condition,20,6,15,510,Short
64,19,2,9,94.3317374886,0.52,Smooth,Avg. Reward Condition,20,6,15,510,Short
64,20,3,9,100,0.52,Smooth,Avg. Reward Condition,20,6,15,510,Short
64,21,2,9,94.3317374886,0.52,Smooth,Avg. Reward Condition,20,6,15,510,Short
64,1,9,8,39.8812443558,-0.19,Smooth,Avg. Reward Condition,40,7,11,511,Long
64,2,9,9,50.1504839806,0.35,Smooth,Avg. Reward Condition,40,7,31,511,Long
64,3,8,1,54.5000391285,0.35,Smooth,Avg. Reward Condition,40,7,41,511,Long
64,4,9,1,41.1826185307,0.45,Smooth,Avg. Reward Condition,40,7,30,511,Long
64,5,10,1,53.7965897664,0.45,Smooth,Avg. Reward Condition,40,7,20,511,Long
64,6,10,7,43.8260552443,0.49,Smooth,Avg. Reward Condition,40,7,19,511,Long
64,7,8,8,22.9010925936,0.49,Smooth,Avg. Reward Condition,40,7,29,511,Long
64,8,4,3,51.352450674,0.51,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,9,3,5,55.1289621064,0.51,Smooth,Avg. Reward Condition,40,7,19,511,Long
64,10,4,5,26.1313491178,0.51,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,11,6,5,50.4304471191,0.51,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,12,6,6,43.5674810059,0.51,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,13,3,4,73.1932360427,0.51,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,14,3,3,87.6831078392,0.51,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,15,3,3,87.6831078392,0.51,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,16,3,3,87.6831078392,0.51,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,17,3,2,58.9766483667,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,18,10,5,57.900836521,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,19,8,5,42.0096919099,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,20,7,3,51.9507469794,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,21,8,3,46.1516878548,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,22,5,10,31.2358509645,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,23,6,1,59.0938949398,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,24,8,0,51.8507217555,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,25,4,0,53.850860568,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,26,4,2,49.582488593,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,27,5,2,78.8586431174,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,28,6,2,77.6236639551,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,29,7,2,56.4176187347,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,30,7,1,56.867939176,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
64,31,0,2,68.7680082178,0.52,Smooth,Avg. Reward Condition,40,7,18,511,Long
